country,year,status,country_iso,freedom_status,sub_indicator,score,sub_indicator_text,sub_index_group
Thailand,2019,NF,THA,Not free,b4,1,Self-censorship,Limits on content
Thailand,2019,NF,THA,Not free,b5,1,Information control and manipulation,Limits on content
Thailand,2019,NF,THA,Not free,b6,2,Constraints on publishing,Limits on content
Thailand,2019,NF,THA,Not free,b7,1,Lack diversity and reliability,Limits on content
Thailand,2019,NF,THA,Not free,b8,3,Constraints on communities,Limits on content
Thailand,2019,NF,THA,Not free,b_limits_on_content,11,Limits on content,aggregation
Thailand,2019,NF,THA,Not free,c1,1,Legal protections,Violation of user rights
Thailand,2019,NF,THA,Not free,c2,0,Criminalised online activities,Violation of user rights
Thailand,2019,NF,THA,Not free,c3,1,Individuals penalised,Violation of user rights
Thailand,2019,NF,THA,Not free,c4,2,Restricted anonymous communication,Violation of user rights
Thailand,2019,NF,THA,Not free,c5,1,State infringement of privacy,Violation of user rights
Thailand,2019,NF,THA,Not free,c6,1,Data monitoring and retention,Violation of user rights
Thailand,2019,NF,THA,Not free,c7,0,Extralegal intimidation,Violation of user rights
Thailand,2019,NF,THA,Not free,c8,2,Cyberattacks,Violation of user rights
Thailand,2019,NF,THA,Not free,c_violations_of_user_rights,8,Violations of user rights,aggregation
Thailand,2019,NF,THA,Not free,total_country_score,35,Country Score,aggregation
Thailand,2018,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2018,NF,THA,Not free,b_limits_on_content,11,Limits on content,aggregation
Thailand,2018,NF,THA,Not free,c_violations_of_user_rights,8,Violations of user rights,aggregation
Thailand,2018,NF,THA,Not free,total_country_score,35,Country Score,aggregation
Thailand,2017,NF,THA,Not free,a_obstacles_to_access,15,Obstacles to access,aggregation
Thailand,2017,NF,THA,Not free,b_limits_on_content,11,Limits on content,aggregation
Thailand,2017,NF,THA,Not free,c_violations_of_user_rights,7,Violations of user rights,aggregation
Thailand,2017,NF,THA,Not free,total_country_score,33,Country Score,aggregation
Thailand,2016,NF,THA,Not free,a_obstacles_to_access,15,Obstacles to access,aggregation
Thailand,2016,NF,THA,Not free,b_limits_on_content,12,Limits on content,aggregation
Thailand,2016,NF,THA,Not free,c_violations_of_user_rights,7,Violations of user rights,aggregation
Thailand,2016,NF,THA,Not free,total_country_score,34,Country Score,aggregation
Thailand,2015,NF,THA,Not free,a_obstacles_to_access,16,Obstacles to access,aggregation
Thailand,2015,NF,THA,Not free,b_limits_on_content,13,Limits on content,aggregation
Thailand,2015,NF,THA,Not free,c_violations_of_user_rights,8,Violations of user rights,aggregation
Thailand,2015,NF,THA,Not free,total_country_score,37,Country Score,aggregation
Thailand,2014,NF,THA,Not free,a_obstacles_to_access,14,Obstacles to access,aggregation
Thailand,2014,NF,THA,Not free,b_limits_on_content,14,Limits on content,aggregation
Thailand,2014,NF,THA,Not free,c_violations_of_user_rights,10,Violations of user rights,aggregation
Thailand,2014,NF,THA,Not free,total_country_score,38,Country Score,aggregation
Thailand,2013,PF,THA,Partly free,a_obstacles_to_access,15,Obstacles to access,aggregation
Thailand,2013,PF,THA,Partly free,b_limits_on_content,14,Limits on content,aggregation
Thailand,2013,PF,THA,Partly free,c_violations_of_user_rights,11,Violations of user rights,aggregation
Thailand,2013,PF,THA,Partly free,total_country_score,40,Country Score,aggregation
Thailand,2012,NF,THA,Not free,a_obstacles_to_access,14,Obstacles to access,aggregation
Thailand,2012,NF,THA,Not free,b_limits_on_content,14,Limits on content,aggregation
Thailand,2012,NF,THA,Not free,c_violations_of_user_rights,11,Violations of user rights,aggregation
Thailand,2012,NF,THA,Not free,total_country_score,39,Country Score,aggregation
Thailand,2011,NF,THA,Not free,a_obstacles_to_access,13,Obstacles to access,aggregation
Thailand,2011,NF,THA,Not free,b_limits_on_content,12,Limits on content,aggregation
Thailand,2011,NF,THA,Not free,c_violations_of_user_rights,14,Violations of user rights,aggregation
Thailand,2011,NF,THA,Not free,total_country_score,39,Country Score,aggregation
Vietnam,2023,NF,VNM,Not free,a1,4,Infrastructural limitations,Obstructions to access
Vietnam,2023,NF,VNM,Not free,a2,2,Internet accesibility,Obstructions to access
Vietnam,2023,NF,VNM,Not free,a3,4,Government restrictions,Obstructions to access
Vietnam,2023,NF,VNM,Not free,a4,2,Service provider diversity,Obstructions to access
Vietnam,2023,NF,VNM,Not free,a5,0,Regulatory failure,Obstructions to access
Vietnam,2023,NF,VNM,Not free,a_obstacles_to_access,12,Obstacles to access,aggregation
Vietnam,2023,NF,VNM,Not free,b1,2,Blocked content,Limits on content
Vietnam,2023,NF,VNM,Not free,b2,0,Forced content deletion,Limits on content
Vietnam,2023,NF,VNM,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
Vietnam,2023,NF,VNM,Not free,b4,1,Self-censorship,Limits on content
Vietnam,2023,NF,VNM,Not free,b5,0,Information control and manipulation,Limits on content
Vietnam,2023,NF,VNM,Not free,b6,0,Constraints on publishing,Limits on content
Vietnam,2023,NF,VNM,Not free,b7,1,Lack diversity and reliability,Limits on content
Vietnam,2023,NF,VNM,Not free,b8,2,Constraints on communities,Limits on content
Vietnam,2023,NF,VNM,Not free,b_limits_on_content,6,Limits on content,aggregation
Vietnam,2023,NF,VNM,Not free,c1,0,Legal protections,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c2,0,Criminalised online activities,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c3,0,Individuals penalised,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c4,1,Restricted anonymous communication,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c5,1,State infringement of privacy,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c6,0,Data monitoring and retention,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c7,1,Extralegal intimidation,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c8,1,Cyberattacks,Violation of user rights
Vietnam,2023,NF,VNM,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Vietnam,2023,NF,VNM,Not free,total_country_score,22,Country Score,aggregation
Vietnam,2022,NF,VNM,Not free,a1,4,Infrastructural limitations,Obstructions to access
Vietnam,2022,NF,VNM,Not free,a2,2,Internet accesibility,Obstructions to access
Vietnam,2022,NF,VNM,Not free,a3,4,Government restrictions,Obstructions to access
Vietnam,2022,NF,VNM,Not free,a4,2,Service provider diversity,Obstructions to access
Vietnam,2022,NF,VNM,Not free,a5,0,Regulatory failure,Obstructions to access
Vietnam,2022,NF,VNM,Not free,a_obstacles_to_access,12,Obstacles to access,aggregation
Vietnam,2022,NF,VNM,Not free,b1,2,Blocked content,Limits on content
Vietnam,2022,NF,VNM,Not free,b2,0,Forced content deletion,Limits on content
Vietnam,2022,NF,VNM,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
Vietnam,2022,NF,VNM,Not free,b4,1,Self-censorship,Limits on content
Vietnam,2022,NF,VNM,Not free,b5,0,Information control and manipulation,Limits on content
Vietnam,2022,NF,VNM,Not free,b6,0,Constraints on publishing,Limits on content
Vietnam,2022,NF,VNM,Not free,b7,1,Lack diversity and reliability,Limits on content
Vietnam,2022,NF,VNM,Not free,b8,2,Constraints on communities,Limits on content
Vietnam,2022,NF,VNM,Not free,b_limits_on_content,6,Limits on content,aggregation
Vietnam,2022,NF,VNM,Not free,c1,0,Legal protections,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c2,0,Criminalised online activities,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c3,0,Individuals penalised,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c4,1,Restricted anonymous communication,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c5,1,State infringement of privacy,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c6,0,Data monitoring and retention,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c7,1,Extralegal intimidation,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c8,1,Cyberattacks,Violation of user rights
Vietnam,2022,NF,VNM,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Vietnam,2022,NF,VNM,Not free,total_country_score,22,Country Score,aggregation
Vietnam,2021,NF,VNM,Not free,a1,4,Infrastructural limitations,Obstructions to access
Vietnam,2021,NF,VNM,Not free,a2,2,Internet accesibility,Obstructions to access
Vietnam,2021,NF,VNM,Not free,a3,4,Government restrictions,Obstructions to access
Vietnam,2021,NF,VNM,Not free,a4,2,Service provider diversity,Obstructions to access
Vietnam,2021,NF,VNM,Not free,a5,0,Regulatory failure,Obstructions to access
Vietnam,2021,NF,VNM,Not free,a_obstacles_to_access,12,Obstacles to access,aggregation
Vietnam,2021,NF,VNM,Not free,b1,2,Blocked content,Limits on content
Vietnam,2021,NF,VNM,Not free,b2,0,Forced content deletion,Limits on content
Vietnam,2021,NF,VNM,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
Vietnam,2021,NF,VNM,Not free,b4,1,Self-censorship,Limits on content
Vietnam,2021,NF,VNM,Not free,b5,0,Information control and manipulation,Limits on content
Vietnam,2021,NF,VNM,Not free,b6,0,Constraints on publishing,Limits on content
Vietnam,2021,NF,VNM,Not free,b7,1,Lack diversity and reliability,Limits on content
Vietnam,2021,NF,VNM,Not free,b8,2,Constraints on communities,Limits on content
Vietnam,2021,NF,VNM,Not free,b_limits_on_content,6,Limits on content,aggregation
Vietnam,2021,NF,VNM,Not free,c1,0,Legal protections,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c2,0,Criminalised online activities,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c3,0,Individuals penalised,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c4,1,Restricted anonymous communication,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c5,1,State infringement of privacy,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c6,0,Data monitoring and retention,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c7,1,Extralegal intimidation,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c8,1,Cyberattacks,Violation of user rights
Vietnam,2021,NF,VNM,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Vietnam,2021,NF,VNM,Not free,total_country_score,22,Country Score,aggregation
Vietnam,2020,NF,VNM,Not free,a1,4,Infrastructural limitations,Obstructions to access
Vietnam,2020,NF,VNM,Not free,a2,2,Internet accesibility,Obstructions to access
Vietnam,2020,NF,VNM,Not free,a3,3,Government restrictions,Obstructions to access
Vietnam,2020,NF,VNM,Not free,a4,2,Service provider diversity,Obstructions to access
Vietnam,2020,NF,VNM,Not free,a5,0,Regulatory failure,Obstructions to access
Vietnam,2020,NF,VNM,Not free,a_obstacles_to_access,11,Obstacles to access,aggregation
Vietnam,2020,NF,VNM,Not free,b1,2,Blocked content,Limits on content
Vietnam,2020,NF,VNM,Not free,b2,0,Forced content deletion,Limits on content
Vietnam,2020,NF,VNM,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
Vietnam,2020,NF,VNM,Not free,b4,1,Self-censorship,Limits on content
Vietnam,2020,NF,VNM,Not free,b5,0,Information control and manipulation,Limits on content
Vietnam,2020,NF,VNM,Not free,b6,0,Constraints on publishing,Limits on content
Vietnam,2020,NF,VNM,Not free,b7,1,Lack diversity and reliability,Limits on content
Vietnam,2020,NF,VNM,Not free,b8,3,Constraints on communities,Limits on content
Vietnam,2020,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2020,NF,VNM,Not free,c1,0,Legal protections,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c2,0,Criminalised online activities,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c3,0,Individuals penalised,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c4,1,Restricted anonymous communication,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c5,1,State infringement of privacy,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c6,0,Data monitoring and retention,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c7,1,Extralegal intimidation,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c8,1,Cyberattacks,Violation of user rights
Vietnam,2020,NF,VNM,Not free,c_violations_of_user_rights,4,Violations of user rights,aggregation
Vietnam,2020,NF,VNM,Not free,total_country_score,22,Country Score,aggregation
Vietnam,2019,NF,VNM,Not free,a1,4,Infrastructural limitations,Obstructions to access
Vietnam,2019,NF,VNM,Not free,a2,2,Internet accesibility,Obstructions to access
Vietnam,2019,NF,VNM,Not free,a3,4,Government restrictions,Obstructions to access
Vietnam,2019,NF,VNM,Not free,a4,2,Service provider diversity,Obstructions to access
Vietnam,2019,NF,VNM,Not free,a5,0,Regulatory failure,Obstructions to access
Vietnam,2019,NF,VNM,Not free,a_obstacles_to_access,12,Obstacles to access,aggregation
Vietnam,2019,NF,VNM,Not free,b1,2,Blocked content,Limits on content
Vietnam,2019,NF,VNM,Not free,b2,0,Forced content deletion,Limits on content
Vietnam,2019,NF,VNM,Not free,b3,0,"Opaque, unacccountable procedures",Limits on content
Vietnam,2019,NF,VNM,Not free,b4,1,Self-censorship,Limits on content
Vietnam,2019,NF,VNM,Not free,b5,0,Information control and manipulation,Limits on content
Vietnam,2019,NF,VNM,Not free,b6,0,Constraints on publishing,Limits on content
Vietnam,2019,NF,VNM,Not free,b7,1,Lack diversity and reliability,Limits on content
Vietnam,2019,NF,VNM,Not free,b8,3,Constraints on communities,Limits on content
Vietnam,2019,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2019,NF,VNM,Not free,c1,0,Legal protections,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c2,0,Criminalised online activities,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c3,0,Individuals penalised,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c4,1,Restricted anonymous communication,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c5,1,State infringement of privacy,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c6,1,Data monitoring and retention,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c7,1,Extralegal intimidation,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c8,1,Cyberattacks,Violation of user rights
Vietnam,2019,NF,VNM,Not free,c_violations_of_user_rights,5,Violations of user rights,aggregation
Vietnam,2019,NF,VNM,Not free,total_country_score,24,Country Score,aggregation
Vietnam,2018,NF,VNM,Not free,a_obstacles_to_access,12,Obstacles to access,aggregation
Vietnam,2018,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2018,NF,VNM,Not free,c_violations_of_user_rights,5,Violations of user rights,aggregation
Vietnam,2018,NF,VNM,Not free,total_country_score,24,Country Score,aggregation
Vietnam,2017,NF,VNM,Not free,a_obstacles_to_access,11,Obstacles to access,aggregation
Vietnam,2017,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2017,NF,VNM,Not free,c_violations_of_user_rights,6,Violations of user rights,aggregation
Vietnam,2017,NF,VNM,Not free,total_country_score,24,Country Score,aggregation
Vietnam,2016,NF,VNM,Not free,a_obstacles_to_access,11,Obstacles to access,aggregation
Vietnam,2016,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2016,NF,VNM,Not free,c_violations_of_user_rights,6,Violations of user rights,aggregation
Vietnam,2016,NF,VNM,Not free,total_country_score,24,Country Score,aggregation
Vietnam,2015,NF,VNM,Not free,a_obstacles_to_access,12,Obstacles to access,aggregation
Vietnam,2015,NF,VNM,Not free,b_limits_on_content,6,Limits on content,aggregation
Vietnam,2015,NF,VNM,Not free,c_violations_of_user_rights,6,Violations of user rights,aggregation
Vietnam,2015,NF,VNM,Not free,total_country_score,24,Country Score,aggregation
Vietnam,2014,NF,VNM,Not free,a_obstacles_to_access,11,Obstacles to access,aggregation
Vietnam,2014,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2014,NF,VNM,Not free,c_violations_of_user_rights,6,Violations of user rights,aggregation
Vietnam,2014,NF,VNM,Not free,total_country_score,24,Country Score,aggregation
Vietnam,2013,NF,VNM,Not free,a_obstacles_to_access,11,Obstacles to access,aggregation
Vietnam,2013,NF,VNM,Not free,b_limits_on_content,7,Limits on content,aggregation
Vietnam,2013,NF,VNM,Not free,c_violations_of_user_rights,7,Violations of user rights,aggregation
Vietnam,2013,NF,VNM,Not free,total_country_score,25,Country Score,aggregation
Vietnam,2012,NF,VNM,Not free,a_obstacles_to_access,9,Obstacles to access,aggregation
