country,year,status,sub_indicator,score,sub_indicator_category,country_iso
Solomon Islands,2014,PF,functioning_government,6,political_rights,SLB
Solomon Islands,2014,PF,freedom_of_expression,14,civil_liberties,SLB
Solomon Islands,2014,PF,right_to_assembly,9,civil_liberties,SLB
Solomon Islands,2014,PF,rule_of_law,8,civil_liberties,SLB
Solomon Islands,2014,PF,personal_autonomy,12,civil_liberties,SLB
Solomon Islands,2014,PF,political_rights,22,aggregation,SLB
Solomon Islands,2014,PF,civil_liberties,43,aggregation,SLB
Solomon Islands,2014,PF,total,65,aggregation,SLB
South Korea,2014,F,electoral_process,11,political_rights,KOR
South Korea,2014,F,pluralism_participation,14,political_rights,KOR
South Korea,2014,F,functioning_government,10,political_rights,KOR
South Korea,2014,F,freedom_of_expression,14,civil_liberties,KOR
South Korea,2014,F,right_to_assembly,11,civil_liberties,KOR
South Korea,2014,F,rule_of_law,13,civil_liberties,KOR
South Korea,2014,F,personal_autonomy,12,civil_liberties,KOR
South Korea,2014,F,political_rights,35,aggregation,KOR
South Korea,2014,F,civil_liberties,50,aggregation,KOR
South Korea,2014,F,total,85,aggregation,KOR
Sri Lanka,2014,PF,electoral_process,6,political_rights,LKA
Sri Lanka,2014,PF,pluralism_participation,6,political_rights,LKA
Sri Lanka,2014,PF,functioning_government,4,political_rights,LKA
Sri Lanka,2014,PF,freedom_of_expression,7,civil_liberties,LKA
Sri Lanka,2014,PF,right_to_assembly,6,civil_liberties,LKA
Sri Lanka,2014,PF,rule_of_law,5,civil_liberties,LKA
Sri Lanka,2014,PF,personal_autonomy,8,civil_liberties,LKA
Sri Lanka,2014,PF,political_rights,16,aggregation,LKA
Sri Lanka,2014,PF,civil_liberties,26,aggregation,LKA
Sri Lanka,2014,PF,total,42,aggregation,LKA
Thailand,2014,PF,electoral_process,8,political_rights,THA
Thailand,2014,PF,pluralism_participation,9,political_rights,THA
Thailand,2014,PF,functioning_government,5,political_rights,THA
Thailand,2014,PF,freedom_of_expression,10,civil_liberties,THA
Thailand,2014,PF,right_to_assembly,6,civil_liberties,THA
Thailand,2014,PF,rule_of_law,6,civil_liberties,THA
Thailand,2014,PF,personal_autonomy,10,civil_liberties,THA
Thailand,2014,PF,political_rights,22,aggregation,THA
Thailand,2014,PF,civil_liberties,32,aggregation,THA
Thailand,2014,PF,total,54,aggregation,THA
Timor-Leste,2014,PF,electoral_process,11,political_rights,TLS
Timor-Leste,2014,PF,pluralism_participation,12,political_rights,TLS
Timor-Leste,2014,PF,functioning_government,6,political_rights,TLS
Timor-Leste,2014,PF,freedom_of_expression,12,civil_liberties,TLS
Timor-Leste,2014,PF,right_to_assembly,7,civil_liberties,TLS
Timor-Leste,2014,PF,rule_of_law,6,civil_liberties,TLS
Timor-Leste,2014,PF,personal_autonomy,9,civil_liberties,TLS
Timor-Leste,2014,PF,political_rights,29,aggregation,TLS
Timor-Leste,2014,PF,civil_liberties,34,aggregation,TLS
Timor-Leste,2014,PF,total,63,aggregation,TLS
Vanuatu,2014,F,electoral_process,9,political_rights,VUT
Vanuatu,2014,F,pluralism_participation,15,political_rights,VUT
Vanuatu,2014,F,functioning_government,8,political_rights,VUT
Vanuatu,2014,F,freedom_of_expression,15,civil_liberties,VUT
Vanuatu,2014,F,right_to_assembly,11,civil_liberties,VUT
Vanuatu,2014,F,rule_of_law,10,civil_liberties,VUT
Vanuatu,2014,F,personal_autonomy,11,civil_liberties,VUT
Vanuatu,2014,F,political_rights,32,aggregation,VUT
Vanuatu,2014,F,civil_liberties,47,aggregation,VUT
Vanuatu,2014,F,total,79,aggregation,VUT
Vietnam,2014,NF,electoral_process,0,political_rights,VNM
Vietnam,2014,NF,pluralism_participation,1,political_rights,VNM
Vietnam,2014,NF,functioning_government,2,political_rights,VNM
Vietnam,2014,NF,freedom_of_expression,4,civil_liberties,VNM
Vietnam,2014,NF,right_to_assembly,1,civil_liberties,VNM
Vietnam,2014,NF,rule_of_law,4,civil_liberties,VNM
Vietnam,2014,NF,personal_autonomy,8,civil_liberties,VNM
Vietnam,2014,NF,political_rights,3,aggregation,VNM
Vietnam,2014,NF,civil_liberties,17,aggregation,VNM
Vietnam,2014,NF,total,20,aggregation,VNM
Afghanistan,2013,NF,electoral_process,3,political_rights,AFG
Afghanistan,2013,NF,pluralism_participation,6,political_rights,AFG
Afghanistan,2013,NF,functioning_government,2,political_rights,AFG
Afghanistan,2013,NF,freedom_of_expression,6,civil_liberties,AFG
Afghanistan,2013,NF,right_to_assembly,5,civil_liberties,AFG
Afghanistan,2013,NF,rule_of_law,2,civil_liberties,AFG
Afghanistan,2013,NF,personal_autonomy,3,civil_liberties,AFG
Afghanistan,2013,NF,political_rights,11,aggregation,AFG
Afghanistan,2013,NF,civil_liberties,16,aggregation,AFG
Afghanistan,2013,NF,total,27,aggregation,AFG
Bangladesh,2013,PF,electoral_process,9,political_rights,BGD
Bangladesh,2013,PF,pluralism_participation,11,political_rights,BGD
Bangladesh,2013,PF,functioning_government,5,political_rights,BGD
Bangladesh,2013,PF,freedom_of_expression,9,civil_liberties,BGD
Bangladesh,2013,PF,right_to_assembly,7,civil_liberties,BGD
Bangladesh,2013,PF,rule_of_law,6,civil_liberties,BGD
Bangladesh,2013,PF,personal_autonomy,9,civil_liberties,BGD
Bangladesh,2013,PF,political_rights,25,aggregation,BGD
Bangladesh,2013,PF,civil_liberties,31,aggregation,BGD
Bangladesh,2013,PF,total,56,aggregation,BGD
Bhutan,2013,PF,electoral_process,8,political_rights,BTN
Bhutan,2013,PF,pluralism_participation,8,political_rights,BTN
Bhutan,2013,PF,functioning_government,7,political_rights,BTN
Bhutan,2013,PF,freedom_of_expression,8,civil_liberties,BTN
Bhutan,2013,PF,right_to_assembly,3,civil_liberties,BTN
Bhutan,2013,PF,rule_of_law,5,civil_liberties,BTN
Bhutan,2013,PF,personal_autonomy,8,civil_liberties,BTN
Bhutan,2013,PF,political_rights,22,aggregation,BTN
Bhutan,2013,PF,civil_liberties,24,aggregation,BTN
Bhutan,2013,PF,total,46,aggregation,BTN
Cambodia,2013,NF,electoral_process,3,political_rights,KHM
Cambodia,2013,NF,pluralism_participation,3,political_rights,KHM
Cambodia,2013,NF,functioning_government,3,political_rights,KHM
Cambodia,2013,NF,freedom_of_expression,9,civil_liberties,KHM
Cambodia,2013,NF,right_to_assembly,3,civil_liberties,KHM
Cambodia,2013,NF,rule_of_law,2,civil_liberties,KHM
Cambodia,2013,NF,personal_autonomy,6,civil_liberties,KHM
Cambodia,2013,NF,political_rights,9,aggregation,KHM
Cambodia,2013,NF,civil_liberties,20,aggregation,KHM
Cambodia,2013,NF,total,29,aggregation,KHM
China,2013,NF,electoral_process,0,political_rights,CHN
China,2013,NF,pluralism_participation,1,political_rights,CHN
China,2013,NF,functioning_government,2,political_rights,CHN
China,2013,NF,freedom_of_expression,4,civil_liberties,CHN
China,2013,NF,right_to_assembly,3,civil_liberties,CHN
China,2013,NF,rule_of_law,2,civil_liberties,CHN
China,2013,NF,personal_autonomy,6,civil_liberties,CHN
China,2013,NF,political_rights,2,aggregation,CHN
China,2013,NF,civil_liberties,15,aggregation,CHN
China,2013,NF,total,17,aggregation,CHN
Fiji,2013,PF,electoral_process,0,political_rights,FJI
Fiji,2013,PF,pluralism_participation,5,political_rights,FJI
Fiji,2013,PF,functioning_government,2,political_rights,FJI
Fiji,2013,PF,freedom_of_expression,11,civil_liberties,FJI
Fiji,2013,PF,right_to_assembly,3,civil_liberties,FJI
Fiji,2013,PF,rule_of_law,6,civil_liberties,FJI
Fiji,2013,PF,personal_autonomy,10,civil_liberties,FJI
Fiji,2013,PF,political_rights,7,aggregation,FJI
Fiji,2013,PF,civil_liberties,30,aggregation,FJI
Fiji,2013,PF,total,37,aggregation,FJI
Hong Kong,2013,PF,electoral_process,3,political_rights,HKG
Hong Kong,2013,PF,pluralism_participation,7,political_rights,HKG
Hong Kong,2013,PF,functioning_government,6,political_rights,HKG
Hong Kong,2013,PF,freedom_of_expression,14,civil_liberties,HKG
Hong Kong,2013,PF,right_to_assembly,9,civil_liberties,HKG
Hong Kong,2013,PF,rule_of_law,15,civil_liberties,HKG
Hong Kong,2013,PF,personal_autonomy,13,civil_liberties,HKG
Hong Kong,2013,PF,political_rights,16,aggregation,HKG
Hong Kong,2013,PF,civil_liberties,51,aggregation,HKG
Hong Kong,2013,PF,total,67,aggregation,HKG
India,2013,F,electoral_process,11,political_rights,IND
India,2013,F,pluralism_participation,14,political_rights,IND
India,2013,F,functioning_government,9,political_rights,IND
India,2013,F,freedom_of_expression,13,civil_liberties,IND
India,2013,F,right_to_assembly,11,civil_liberties,IND
India,2013,F,rule_of_law,8,civil_liberties,IND
India,2013,F,personal_autonomy,10,civil_liberties,IND
India,2013,F,political_rights,34,aggregation,IND
India,2013,F,civil_liberties,42,aggregation,IND
India,2013,F,total,76,aggregation,IND
Indonesia,2013,F,electoral_process,11,political_rights,IDN
Indonesia,2013,F,pluralism_participation,13,political_rights,IDN
Indonesia,2013,F,functioning_government,6,political_rights,IDN
Indonesia,2013,F,freedom_of_expression,12,civil_liberties,IDN
Indonesia,2013,F,right_to_assembly,9,civil_liberties,IDN
Indonesia,2013,F,rule_of_law,5,civil_liberties,IDN
Indonesia,2013,F,personal_autonomy,9,civil_liberties,IDN
Indonesia,2013,F,political_rights,30,aggregation,IDN
Indonesia,2013,F,civil_liberties,35,aggregation,IDN
Indonesia,2013,F,total,65,aggregation,IDN
Iran,2013,NF,electoral_process,2,political_rights,IRN
Iran,2013,NF,pluralism_participation,2,political_rights,IRN
Iran,2013,NF,functioning_government,2,political_rights,IRN
Iran,2013,NF,freedom_of_expression,2,civil_liberties,IRN
Iran,2013,NF,right_to_assembly,1,civil_liberties,IRN
Iran,2013,NF,rule_of_law,3,civil_liberties,IRN
Iran,2013,NF,personal_autonomy,4,civil_liberties,IRN
Iran,2013,NF,political_rights,6,aggregation,IRN
Iran,2013,NF,civil_liberties,10,aggregation,IRN
Iran,2013,NF,total,16,aggregation,IRN
Laos,2013,NF,electoral_process,0,political_rights,LAO
Laos,2013,NF,pluralism_participation,0,political_rights,LAO
Laos,2013,NF,functioning_government,0,political_rights,LAO
Laos,2013,NF,freedom_of_expression,4,civil_liberties,LAO
Laos,2013,NF,right_to_assembly,0,civil_liberties,LAO
Laos,2013,NF,rule_of_law,2,civil_liberties,LAO
Laos,2013,NF,personal_autonomy,5,civil_liberties,LAO
Laos,2013,NF,political_rights,0,aggregation,LAO
Laos,2013,NF,civil_liberties,11,aggregation,LAO
Laos,2013,NF,total,11,aggregation,LAO
Malaysia,2013,PF,electoral_process,6,political_rights,MYS
Malaysia,2013,PF,pluralism_participation,8,political_rights,MYS
Malaysia,2013,PF,functioning_government,6,political_rights,MYS
Malaysia,2013,PF,freedom_of_expression,9,civil_liberties,MYS
Malaysia,2013,PF,right_to_assembly,5,civil_liberties,MYS
Malaysia,2013,PF,rule_of_law,5,civil_liberties,MYS
Malaysia,2013,PF,personal_autonomy,9,civil_liberties,MYS
Malaysia,2013,PF,political_rights,20,aggregation,MYS
Malaysia,2013,PF,civil_liberties,28,aggregation,MYS
Malaysia,2013,PF,total,48,aggregation,MYS
Maldives,2013,PF,electoral_process,7,political_rights,MDV
Maldives,2013,PF,pluralism_participation,6,political_rights,MDV
Maldives,2013,PF,functioning_government,4,political_rights,MDV
Maldives,2013,PF,freedom_of_expression,7,civil_liberties,MDV
Maldives,2013,PF,right_to_assembly,7,civil_liberties,MDV
Maldives,2013,PF,rule_of_law,7,civil_liberties,MDV
Maldives,2013,PF,personal_autonomy,8,civil_liberties,MDV
Maldives,2013,PF,political_rights,17,aggregation,MDV
Maldives,2013,PF,civil_liberties,29,aggregation,MDV
Maldives,2013,PF,total,46,aggregation,MDV
Mongolia,2013,F,electoral_process,11,political_rights,MNG
Mongolia,2013,F,pluralism_participation,16,political_rights,MNG
Mongolia,2013,F,functioning_government,9,political_rights,MNG
Mongolia,2013,F,freedom_of_expression,15,civil_liberties,MNG
Mongolia,2013,F,right_to_assembly,11,civil_liberties,MNG
Mongolia,2013,F,rule_of_law,12,civil_liberties,MNG
Mongolia,2013,F,personal_autonomy,12,civil_liberties,MNG
Mongolia,2013,F,political_rights,36,aggregation,MNG
Mongolia,2013,F,civil_liberties,50,aggregation,MNG
Mongolia,2013,F,total,86,aggregation,MNG
Myanmar,2013,NF,electoral_process,3,political_rights,MMR
Myanmar,2013,NF,pluralism_participation,6,political_rights,MMR
Myanmar,2013,NF,functioning_government,3,political_rights,MMR
Myanmar,2013,NF,freedom_of_expression,7,civil_liberties,MMR
Myanmar,2013,NF,right_to_assembly,4,civil_liberties,MMR
Myanmar,2013,NF,rule_of_law,1,civil_liberties,MMR
Myanmar,2013,NF,personal_autonomy,5,civil_liberties,MMR
Myanmar,2013,NF,political_rights,9,aggregation,MMR
Myanmar,2013,NF,civil_liberties,17,aggregation,MMR
Myanmar,2013,NF,total,26,aggregation,MMR
Nepal,2013,PF,electoral_process,5,political_rights,NPL
Nepal,2013,PF,pluralism_participation,11,political_rights,NPL
Nepal,2013,PF,functioning_government,4,political_rights,NPL
Nepal,2013,PF,freedom_of_expression,9,civil_liberties,NPL
Nepal,2013,PF,right_to_assembly,6,civil_liberties,NPL
Nepal,2013,PF,rule_of_law,5,civil_liberties,NPL
Nepal,2013,PF,personal_autonomy,7,civil_liberties,NPL
Nepal,2013,PF,political_rights,20,aggregation,NPL
Nepal,2013,PF,civil_liberties,27,aggregation,NPL
Nepal,2013,PF,total,47,aggregation,NPL
North Korea,2013,NF,electoral_process,0,political_rights,PRK
North Korea,2013,NF,pluralism_participation,0,political_rights,PRK
North Korea,2013,NF,functioning_government,0,political_rights,PRK
North Korea,2013,NF,freedom_of_expression,0,civil_liberties,PRK
North Korea,2013,NF,right_to_assembly,0,civil_liberties,PRK
North Korea,2013,NF,rule_of_law,0,civil_liberties,PRK
North Korea,2013,NF,personal_autonomy,3,civil_liberties,PRK
North Korea,2013,NF,political_rights,0,aggregation,PRK
North Korea,2013,NF,civil_liberties,3,aggregation,PRK
North Korea,2013,NF,total,3,aggregation,PRK
Pakistan,2013,PF,electoral_process,6,political_rights,PAK
Pakistan,2013,PF,pluralism_participation,9,political_rights,PAK
Pakistan,2013,PF,functioning_government,5,political_rights,PAK
Pakistan,2013,PF,freedom_of_expression,5,civil_liberties,PAK
Pakistan,2013,PF,right_to_assembly,7,civil_liberties,PAK
Pakistan,2013,PF,rule_of_law,4,civil_liberties,PAK
Pakistan,2013,PF,personal_autonomy,6,civil_liberties,PAK
Pakistan,2013,PF,political_rights,20,aggregation,PAK
Pakistan,2013,PF,civil_liberties,22,aggregation,PAK
Pakistan,2013,PF,total,42,aggregation,PAK
Papua New Guinea,2013,PF,electoral_process,9,political_rights,PNG
Papua New Guinea,2013,PF,pluralism_participation,10,political_rights,PNG
Papua New Guinea,2013,PF,functioning_government,4,political_rights,PNG
Papua New Guinea,2013,PF,freedom_of_expression,12,civil_liberties,PNG
Papua New Guinea,2013,PF,right_to_assembly,9,civil_liberties,PNG
Papua New Guinea,2013,PF,rule_of_law,7,civil_liberties,PNG
Papua New Guinea,2013,PF,personal_autonomy,8,civil_liberties,PNG
Papua New Guinea,2013,PF,political_rights,23,aggregation,PNG
Papua New Guinea,2013,PF,civil_liberties,36,aggregation,PNG
Papua New Guinea,2013,PF,total,59,aggregation,PNG
Philippines,2013,PF,electoral_process,9,political_rights,PHL
Philippines,2013,PF,pluralism_participation,10,political_rights,PHL
Philippines,2013,PF,functioning_government,7,political_rights,PHL
Philippines,2013,PF,freedom_of_expression,14,civil_liberties,PHL
Philippines,2013,PF,right_to_assembly,8,civil_liberties,PHL
Philippines,2013,PF,rule_of_law,5,civil_liberties,PHL
Philippines,2013,PF,personal_autonomy,10,civil_liberties,PHL
Philippines,2013,PF,political_rights,26,aggregation,PHL
Philippines,2013,PF,civil_liberties,37,aggregation,PHL
Philippines,2013,PF,total,63,aggregation,PHL
Solomon Islands,2013,PF,electoral_process,6,political_rights,SLB
Solomon Islands,2013,PF,pluralism_participation,10,political_rights,SLB
Solomon Islands,2013,PF,functioning_government,6,political_rights,SLB
Solomon Islands,2013,PF,freedom_of_expression,14,civil_liberties,SLB
Solomon Islands,2013,PF,right_to_assembly,9,civil_liberties,SLB
Solomon Islands,2013,PF,rule_of_law,8,civil_liberties,SLB
Solomon Islands,2013,PF,personal_autonomy,12,civil_liberties,SLB
Solomon Islands,2013,PF,political_rights,22,aggregation,SLB
Solomon Islands,2013,PF,civil_liberties,43,aggregation,SLB
Solomon Islands,2013,PF,total,65,aggregation,SLB
South Korea,2013,F,electoral_process,11,political_rights,KOR
South Korea,2013,F,pluralism_participation,15,political_rights,KOR
South Korea,2013,F,functioning_government,10,political_rights,KOR
South Korea,2013,F,freedom_of_expression,14,civil_liberties,KOR
South Korea,2013,F,right_to_assembly,11,civil_liberties,KOR
South Korea,2013,F,rule_of_law,13,civil_liberties,KOR
South Korea,2013,F,personal_autonomy,12,civil_liberties,KOR
South Korea,2013,F,political_rights,36,aggregation,KOR
South Korea,2013,F,civil_liberties,50,aggregation,KOR
South Korea,2013,F,total,86,aggregation,KOR
Sri Lanka,2013,PF,electoral_process,6,political_rights,LKA
Sri Lanka,2013,PF,pluralism_participation,6,political_rights,LKA
Sri Lanka,2013,PF,functioning_government,4,political_rights,LKA
Sri Lanka,2013,PF,freedom_of_expression,8,civil_liberties,LKA
Sri Lanka,2013,PF,right_to_assembly,6,civil_liberties,LKA
Sri Lanka,2013,PF,rule_of_law,5,civil_liberties,LKA
Sri Lanka,2013,PF,personal_autonomy,8,civil_liberties,LKA
Sri Lanka,2013,PF,political_rights,16,aggregation,LKA
Sri Lanka,2013,PF,civil_liberties,27,aggregation,LKA
Sri Lanka,2013,PF,total,43,aggregation,LKA
Thailand,2013,PF,electoral_process,8,political_rights,THA
Thailand,2013,PF,pluralism_participation,9,political_rights,THA
Thailand,2013,PF,functioning_government,5,political_rights,THA
Thailand,2013,PF,freedom_of_expression,9,civil_liberties,THA
Thailand,2013,PF,right_to_assembly,6,civil_liberties,THA
Thailand,2013,PF,rule_of_law,6,civil_liberties,THA
Thailand,2013,PF,personal_autonomy,10,civil_liberties,THA
Thailand,2013,PF,political_rights,22,aggregation,THA
Thailand,2013,PF,civil_liberties,31,aggregation,THA
Thailand,2013,PF,total,53,aggregation,THA
Timor-Leste,2013,PF,electoral_process,11,political_rights,TLS
Timor-Leste,2013,PF,pluralism_participation,12,political_rights,TLS
Timor-Leste,2013,PF,functioning_government,6,political_rights,TLS
Timor-Leste,2013,PF,freedom_of_expression,12,civil_liberties,TLS
Timor-Leste,2013,PF,right_to_assembly,7,civil_liberties,TLS
Timor-Leste,2013,PF,rule_of_law,6,civil_liberties,TLS
Timor-Leste,2013,PF,personal_autonomy,9,civil_liberties,TLS
Timor-Leste,2013,PF,political_rights,29,aggregation,TLS
Timor-Leste,2013,PF,civil_liberties,34,aggregation,TLS
Timor-Leste,2013,PF,total,63,aggregation,TLS
Vanuatu,2013,F,electoral_process,9,political_rights,VUT
Vanuatu,2013,F,pluralism_participation,15,political_rights,VUT
Vanuatu,2013,F,functioning_government,8,political_rights,VUT
Vanuatu,2013,F,freedom_of_expression,15,civil_liberties,VUT
Vanuatu,2013,F,right_to_assembly,11,civil_liberties,VUT
Vanuatu,2013,F,rule_of_law,10,civil_liberties,VUT
Vanuatu,2013,F,personal_autonomy,11,civil_liberties,VUT
Vanuatu,2013,F,political_rights,32,aggregation,VUT
Vanuatu,2013,F,civil_liberties,47,aggregation,VUT
Vanuatu,2013,F,total,79,aggregation,VUT
Vietnam,2013,NF,electoral_process,0,political_rights,VNM
Vietnam,2013,NF,pluralism_participation,1,political_rights,VNM
Vietnam,2013,NF,functioning_government,1,political_rights,VNM
Vietnam,2013,NF,freedom_of_expression,4,civil_liberties,VNM
Vietnam,2013,NF,right_to_assembly,1,civil_liberties,VNM
Vietnam,2013,NF,rule_of_law,4,civil_liberties,VNM
Vietnam,2013,NF,personal_autonomy,8,civil_liberties,VNM
