country_name,year,index,value,index_text
China,1807,v2x_polyarchy,0.037,Electoral democracy index
China,1807,v2x_libdem,0.014,Liberal democracy index
China,1807,v2x_partipdem,0.013,Participatory democracy index
China,1807,v2x_delibdem,NA,Deliberative democracy index
China,1807,v2x_egaldem,NA,Egalitarian democracy index
China,1808,v2x_polyarchy,0.037,Electoral democracy index
China,1808,v2x_libdem,0.014,Liberal democracy index
China,1808,v2x_partipdem,0.013,Participatory democracy index
China,1808,v2x_delibdem,NA,Deliberative democracy index
China,1808,v2x_egaldem,NA,Egalitarian democracy index
China,1809,v2x_polyarchy,0.037,Electoral democracy index
China,1809,v2x_libdem,0.014,Liberal democracy index
China,1809,v2x_partipdem,0.013,Participatory democracy index
China,1809,v2x_delibdem,NA,Deliberative democracy index
China,1809,v2x_egaldem,NA,Egalitarian democracy index
China,1810,v2x_polyarchy,0.037,Electoral democracy index
China,1810,v2x_libdem,0.014,Liberal democracy index
China,1810,v2x_partipdem,0.013,Participatory democracy index
China,1810,v2x_delibdem,NA,Deliberative democracy index
China,1810,v2x_egaldem,NA,Egalitarian democracy index
China,1811,v2x_polyarchy,0.037,Electoral democracy index
China,1811,v2x_libdem,0.014,Liberal democracy index
China,1811,v2x_partipdem,0.013,Participatory democracy index
China,1811,v2x_delibdem,NA,Deliberative democracy index
China,1811,v2x_egaldem,NA,Egalitarian democracy index
China,1812,v2x_polyarchy,0.037,Electoral democracy index
China,1812,v2x_libdem,0.014,Liberal democracy index
China,1812,v2x_partipdem,0.013,Participatory democracy index
China,1812,v2x_delibdem,NA,Deliberative democracy index
China,1812,v2x_egaldem,NA,Egalitarian democracy index
China,1813,v2x_polyarchy,0.037,Electoral democracy index
China,1813,v2x_libdem,0.014,Liberal democracy index
China,1813,v2x_partipdem,0.013,Participatory democracy index
China,1813,v2x_delibdem,NA,Deliberative democracy index
China,1813,v2x_egaldem,NA,Egalitarian democracy index
China,1814,v2x_polyarchy,0.037,Electoral democracy index
China,1814,v2x_libdem,0.014,Liberal democracy index
China,1814,v2x_partipdem,0.013,Participatory democracy index
China,1814,v2x_delibdem,NA,Deliberative democracy index
China,1814,v2x_egaldem,NA,Egalitarian democracy index
China,1815,v2x_polyarchy,0.037,Electoral democracy index
China,1815,v2x_libdem,0.014,Liberal democracy index
China,1815,v2x_partipdem,0.013,Participatory democracy index
China,1815,v2x_delibdem,NA,Deliberative democracy index
China,1815,v2x_egaldem,NA,Egalitarian democracy index
China,1816,v2x_polyarchy,0.037,Electoral democracy index
China,1816,v2x_libdem,0.014,Liberal democracy index
China,1816,v2x_partipdem,0.013,Participatory democracy index
China,1816,v2x_delibdem,NA,Deliberative democracy index
China,1816,v2x_egaldem,NA,Egalitarian democracy index
China,1817,v2x_polyarchy,0.037,Electoral democracy index
China,1817,v2x_libdem,0.014,Liberal democracy index
China,1817,v2x_partipdem,0.013,Participatory democracy index
China,1817,v2x_delibdem,NA,Deliberative democracy index
China,1817,v2x_egaldem,NA,Egalitarian democracy index
China,1818,v2x_polyarchy,0.037,Electoral democracy index
China,1818,v2x_libdem,0.014,Liberal democracy index
China,1818,v2x_partipdem,0.013,Participatory democracy index
China,1818,v2x_delibdem,NA,Deliberative democracy index
China,1818,v2x_egaldem,NA,Egalitarian democracy index
China,1819,v2x_polyarchy,0.037,Electoral democracy index
China,1819,v2x_libdem,0.014,Liberal democracy index
China,1819,v2x_partipdem,0.013,Participatory democracy index
China,1819,v2x_delibdem,NA,Deliberative democracy index
China,1819,v2x_egaldem,NA,Egalitarian democracy index
China,1820,v2x_polyarchy,0.037,Electoral democracy index
China,1820,v2x_libdem,0.014,Liberal democracy index
China,1820,v2x_partipdem,0.013,Participatory democracy index
China,1820,v2x_delibdem,NA,Deliberative democracy index
China,1820,v2x_egaldem,NA,Egalitarian democracy index
China,1821,v2x_polyarchy,0.037,Electoral democracy index
China,1821,v2x_libdem,0.014,Liberal democracy index
China,1821,v2x_partipdem,0.013,Participatory democracy index
China,1821,v2x_delibdem,NA,Deliberative democracy index
China,1821,v2x_egaldem,NA,Egalitarian democracy index
China,1822,v2x_polyarchy,0.037,Electoral democracy index
China,1822,v2x_libdem,0.014,Liberal democracy index
China,1822,v2x_partipdem,0.013,Participatory democracy index
China,1822,v2x_delibdem,NA,Deliberative democracy index
China,1822,v2x_egaldem,NA,Egalitarian democracy index
China,1823,v2x_polyarchy,0.037,Electoral democracy index
China,1823,v2x_libdem,0.014,Liberal democracy index
China,1823,v2x_partipdem,0.013,Participatory democracy index
China,1823,v2x_delibdem,NA,Deliberative democracy index
China,1823,v2x_egaldem,NA,Egalitarian democracy index
China,1824,v2x_polyarchy,0.037,Electoral democracy index
China,1824,v2x_libdem,0.014,Liberal democracy index
China,1824,v2x_partipdem,0.013,Participatory democracy index
China,1824,v2x_delibdem,NA,Deliberative democracy index
China,1824,v2x_egaldem,NA,Egalitarian democracy index
China,1825,v2x_polyarchy,0.037,Electoral democracy index
China,1825,v2x_libdem,0.014,Liberal democracy index
China,1825,v2x_partipdem,0.013,Participatory democracy index
China,1825,v2x_delibdem,NA,Deliberative democracy index
China,1825,v2x_egaldem,NA,Egalitarian democracy index
China,1826,v2x_polyarchy,0.037,Electoral democracy index
China,1826,v2x_libdem,0.014,Liberal democracy index
China,1826,v2x_partipdem,0.013,Participatory democracy index
China,1826,v2x_delibdem,NA,Deliberative democracy index
China,1826,v2x_egaldem,NA,Egalitarian democracy index
China,1827,v2x_polyarchy,0.037,Electoral democracy index
China,1827,v2x_libdem,0.014,Liberal democracy index
China,1827,v2x_partipdem,0.013,Participatory democracy index
China,1827,v2x_delibdem,NA,Deliberative democracy index
China,1827,v2x_egaldem,NA,Egalitarian democracy index
China,1828,v2x_polyarchy,0.037,Electoral democracy index
China,1828,v2x_libdem,0.014,Liberal democracy index
China,1828,v2x_partipdem,0.013,Participatory democracy index
China,1828,v2x_delibdem,NA,Deliberative democracy index
China,1828,v2x_egaldem,NA,Egalitarian democracy index
China,1829,v2x_polyarchy,0.037,Electoral democracy index
China,1829,v2x_libdem,0.014,Liberal democracy index
China,1829,v2x_partipdem,0.013,Participatory democracy index
China,1829,v2x_delibdem,NA,Deliberative democracy index
China,1829,v2x_egaldem,NA,Egalitarian democracy index
China,1830,v2x_polyarchy,0.037,Electoral democracy index
China,1830,v2x_libdem,0.014,Liberal democracy index
China,1830,v2x_partipdem,0.013,Participatory democracy index
China,1830,v2x_delibdem,NA,Deliberative democracy index
China,1830,v2x_egaldem,NA,Egalitarian democracy index
China,1831,v2x_polyarchy,0.037,Electoral democracy index
China,1831,v2x_libdem,0.014,Liberal democracy index
China,1831,v2x_partipdem,0.013,Participatory democracy index
China,1831,v2x_delibdem,NA,Deliberative democracy index
China,1831,v2x_egaldem,NA,Egalitarian democracy index
China,1832,v2x_polyarchy,0.037,Electoral democracy index
China,1832,v2x_libdem,0.014,Liberal democracy index
China,1832,v2x_partipdem,0.013,Participatory democracy index
China,1832,v2x_delibdem,NA,Deliberative democracy index
China,1832,v2x_egaldem,NA,Egalitarian democracy index
China,1833,v2x_polyarchy,0.037,Electoral democracy index
China,1833,v2x_libdem,0.014,Liberal democracy index
China,1833,v2x_partipdem,0.013,Participatory democracy index
China,1833,v2x_delibdem,NA,Deliberative democracy index
China,1833,v2x_egaldem,NA,Egalitarian democracy index
China,1834,v2x_polyarchy,0.037,Electoral democracy index
China,1834,v2x_libdem,0.014,Liberal democracy index
China,1834,v2x_partipdem,0.013,Participatory democracy index
China,1834,v2x_delibdem,NA,Deliberative democracy index
China,1834,v2x_egaldem,NA,Egalitarian democracy index
China,1835,v2x_polyarchy,0.037,Electoral democracy index
China,1835,v2x_libdem,0.014,Liberal democracy index
China,1835,v2x_partipdem,0.013,Participatory democracy index
China,1835,v2x_delibdem,NA,Deliberative democracy index
China,1835,v2x_egaldem,NA,Egalitarian democracy index
China,1836,v2x_polyarchy,0.037,Electoral democracy index
China,1836,v2x_libdem,0.014,Liberal democracy index
China,1836,v2x_partipdem,0.013,Participatory democracy index
China,1836,v2x_delibdem,NA,Deliberative democracy index
China,1836,v2x_egaldem,NA,Egalitarian democracy index
China,1837,v2x_polyarchy,0.037,Electoral democracy index
China,1837,v2x_libdem,0.014,Liberal democracy index
China,1837,v2x_partipdem,0.013,Participatory democracy index
China,1837,v2x_delibdem,NA,Deliberative democracy index
China,1837,v2x_egaldem,NA,Egalitarian democracy index
China,1838,v2x_polyarchy,0.037,Electoral democracy index
China,1838,v2x_libdem,0.014,Liberal democracy index
China,1838,v2x_partipdem,0.013,Participatory democracy index
China,1838,v2x_delibdem,NA,Deliberative democracy index
China,1838,v2x_egaldem,NA,Egalitarian democracy index
China,1839,v2x_polyarchy,0.037,Electoral democracy index
China,1839,v2x_libdem,0.014,Liberal democracy index
China,1839,v2x_partipdem,0.013,Participatory democracy index
China,1839,v2x_delibdem,NA,Deliberative democracy index
China,1839,v2x_egaldem,NA,Egalitarian democracy index
China,1840,v2x_polyarchy,0.037,Electoral democracy index
China,1840,v2x_libdem,0.014,Liberal democracy index
China,1840,v2x_partipdem,0.013,Participatory democracy index
China,1840,v2x_delibdem,NA,Deliberative democracy index
China,1840,v2x_egaldem,NA,Egalitarian democracy index
China,1841,v2x_polyarchy,0.037,Electoral democracy index
China,1841,v2x_libdem,0.014,Liberal democracy index
China,1841,v2x_partipdem,0.013,Participatory democracy index
China,1841,v2x_delibdem,NA,Deliberative democracy index
China,1841,v2x_egaldem,NA,Egalitarian democracy index
China,1842,v2x_polyarchy,0.037,Electoral democracy index
China,1842,v2x_libdem,0.014,Liberal democracy index
China,1842,v2x_partipdem,0.013,Participatory democracy index
China,1842,v2x_delibdem,NA,Deliberative democracy index
China,1842,v2x_egaldem,NA,Egalitarian democracy index
China,1843,v2x_polyarchy,0.037,Electoral democracy index
China,1843,v2x_libdem,0.014,Liberal democracy index
China,1843,v2x_partipdem,0.013,Participatory democracy index
China,1843,v2x_delibdem,NA,Deliberative democracy index
China,1843,v2x_egaldem,NA,Egalitarian democracy index
China,1844,v2x_polyarchy,0.037,Electoral democracy index
China,1844,v2x_libdem,0.014,Liberal democracy index
China,1844,v2x_partipdem,0.013,Participatory democracy index
China,1844,v2x_delibdem,NA,Deliberative democracy index
China,1844,v2x_egaldem,NA,Egalitarian democracy index
China,1845,v2x_polyarchy,0.037,Electoral democracy index
China,1845,v2x_libdem,0.014,Liberal democracy index
China,1845,v2x_partipdem,0.013,Participatory democracy index
China,1845,v2x_delibdem,NA,Deliberative democracy index
China,1845,v2x_egaldem,NA,Egalitarian democracy index
China,1846,v2x_polyarchy,0.037,Electoral democracy index
China,1846,v2x_libdem,0.014,Liberal democracy index
China,1846,v2x_partipdem,0.013,Participatory democracy index
China,1846,v2x_delibdem,NA,Deliberative democracy index
China,1846,v2x_egaldem,NA,Egalitarian democracy index
China,1847,v2x_polyarchy,0.037,Electoral democracy index
China,1847,v2x_libdem,0.014,Liberal democracy index
China,1847,v2x_partipdem,0.013,Participatory democracy index
China,1847,v2x_delibdem,NA,Deliberative democracy index
China,1847,v2x_egaldem,NA,Egalitarian democracy index
China,1848,v2x_polyarchy,0.037,Electoral democracy index
China,1848,v2x_libdem,0.014,Liberal democracy index
China,1848,v2x_partipdem,0.013,Participatory democracy index
China,1848,v2x_delibdem,NA,Deliberative democracy index
China,1848,v2x_egaldem,NA,Egalitarian democracy index
China,1849,v2x_polyarchy,0.037,Electoral democracy index
China,1849,v2x_libdem,0.014,Liberal democracy index
China,1849,v2x_partipdem,0.013,Participatory democracy index
China,1849,v2x_delibdem,NA,Deliberative democracy index
China,1849,v2x_egaldem,NA,Egalitarian democracy index
China,1850,v2x_polyarchy,0.035,Electoral democracy index
China,1850,v2x_libdem,0.013,Liberal democracy index
China,1850,v2x_partipdem,0.013,Participatory democracy index
China,1850,v2x_delibdem,NA,Deliberative democracy index
China,1850,v2x_egaldem,NA,Egalitarian democracy index
China,1851,v2x_polyarchy,0.032,Electoral democracy index
China,1851,v2x_libdem,0.013,Liberal democracy index
China,1851,v2x_partipdem,0.013,Participatory democracy index
China,1851,v2x_delibdem,NA,Deliberative democracy index
China,1851,v2x_egaldem,NA,Egalitarian democracy index
China,1852,v2x_polyarchy,0.032,Electoral democracy index
China,1852,v2x_libdem,0.013,Liberal democracy index
China,1852,v2x_partipdem,0.013,Participatory democracy index
China,1852,v2x_delibdem,NA,Deliberative democracy index
China,1852,v2x_egaldem,NA,Egalitarian democracy index
China,1853,v2x_polyarchy,0.032,Electoral democracy index
China,1853,v2x_libdem,0.013,Liberal democracy index
China,1853,v2x_partipdem,0.013,Participatory democracy index
China,1853,v2x_delibdem,NA,Deliberative democracy index
China,1853,v2x_egaldem,NA,Egalitarian democracy index
China,1854,v2x_polyarchy,0.032,Electoral democracy index
China,1854,v2x_libdem,0.013,Liberal democracy index
China,1854,v2x_partipdem,0.013,Participatory democracy index
China,1854,v2x_delibdem,NA,Deliberative democracy index
China,1854,v2x_egaldem,NA,Egalitarian democracy index
China,1855,v2x_polyarchy,0.032,Electoral democracy index
China,1855,v2x_libdem,0.013,Liberal democracy index
China,1855,v2x_partipdem,0.013,Participatory democracy index
China,1855,v2x_delibdem,NA,Deliberative democracy index
China,1855,v2x_egaldem,NA,Egalitarian democracy index
China,1856,v2x_polyarchy,0.032,Electoral democracy index
China,1856,v2x_libdem,0.013,Liberal democracy index
China,1856,v2x_partipdem,0.013,Participatory democracy index
China,1856,v2x_delibdem,NA,Deliberative democracy index
China,1856,v2x_egaldem,NA,Egalitarian democracy index
China,1857,v2x_polyarchy,0.032,Electoral democracy index
China,1857,v2x_libdem,0.013,Liberal democracy index
China,1857,v2x_partipdem,0.013,Participatory democracy index
China,1857,v2x_delibdem,NA,Deliberative democracy index
China,1857,v2x_egaldem,NA,Egalitarian democracy index
China,1858,v2x_polyarchy,0.032,Electoral democracy index
China,1858,v2x_libdem,0.013,Liberal democracy index
China,1858,v2x_partipdem,0.013,Participatory democracy index
China,1858,v2x_delibdem,NA,Deliberative democracy index
China,1858,v2x_egaldem,NA,Egalitarian democracy index
China,1859,v2x_polyarchy,0.032,Electoral democracy index
China,1859,v2x_libdem,0.013,Liberal democracy index
China,1859,v2x_partipdem,0.013,Participatory democracy index
China,1859,v2x_delibdem,NA,Deliberative democracy index
China,1859,v2x_egaldem,NA,Egalitarian democracy index
China,1860,v2x_polyarchy,0.032,Electoral democracy index
China,1860,v2x_libdem,0.013,Liberal democracy index
China,1860,v2x_partipdem,0.013,Participatory democracy index
China,1860,v2x_delibdem,NA,Deliberative democracy index
China,1860,v2x_egaldem,NA,Egalitarian democracy index
China,1861,v2x_polyarchy,0.032,Electoral democracy index
China,1861,v2x_libdem,0.013,Liberal democracy index
China,1861,v2x_partipdem,0.013,Participatory democracy index
China,1861,v2x_delibdem,NA,Deliberative democracy index
China,1861,v2x_egaldem,NA,Egalitarian democracy index
China,1862,v2x_polyarchy,0.032,Electoral democracy index
China,1862,v2x_libdem,0.013,Liberal democracy index
China,1862,v2x_partipdem,0.013,Participatory democracy index
China,1862,v2x_delibdem,NA,Deliberative democracy index
China,1862,v2x_egaldem,NA,Egalitarian democracy index
China,1863,v2x_polyarchy,0.041,Electoral democracy index
China,1863,v2x_libdem,0.013,Liberal democracy index
China,1863,v2x_partipdem,0.014,Participatory democracy index
China,1863,v2x_delibdem,NA,Deliberative democracy index
China,1863,v2x_egaldem,NA,Egalitarian democracy index
China,1864,v2x_polyarchy,0.041,Electoral democracy index
China,1864,v2x_libdem,0.013,Liberal democracy index
China,1864,v2x_partipdem,0.014,Participatory democracy index
China,1864,v2x_delibdem,NA,Deliberative democracy index
China,1864,v2x_egaldem,NA,Egalitarian democracy index
China,1865,v2x_polyarchy,0.043,Electoral democracy index
China,1865,v2x_libdem,0.014,Liberal democracy index
China,1865,v2x_partipdem,0.014,Participatory democracy index
China,1865,v2x_delibdem,NA,Deliberative democracy index
China,1865,v2x_egaldem,NA,Egalitarian democracy index
China,1866,v2x_polyarchy,0.043,Electoral democracy index
China,1866,v2x_libdem,0.014,Liberal democracy index
China,1866,v2x_partipdem,0.014,Participatory democracy index
China,1866,v2x_delibdem,NA,Deliberative democracy index
China,1866,v2x_egaldem,NA,Egalitarian democracy index
China,1867,v2x_polyarchy,0.043,Electoral democracy index
China,1867,v2x_libdem,0.014,Liberal democracy index
China,1867,v2x_partipdem,0.014,Participatory democracy index
China,1867,v2x_delibdem,NA,Deliberative democracy index
China,1867,v2x_egaldem,NA,Egalitarian democracy index
China,1868,v2x_polyarchy,0.043,Electoral democracy index
China,1868,v2x_libdem,0.014,Liberal democracy index
China,1868,v2x_partipdem,0.014,Participatory democracy index
China,1868,v2x_delibdem,NA,Deliberative democracy index
